dataset, size, method, classifier, validationTechnique, mc, timeTaken, cv.max, cv.mean, cv.min, cv.std, preprocessing
 B, 250, JMIM, AdaBoost, LOOCV, -0.011736363636, 10.5807290077,1.0,0.689814814815, 0.0, 0.925138554114, Imputer
 B, 250, JMIM, AdaBoost, 10FoldCV, -0.011736363636, 12.8811199665,0.857142857143,0.61635610766, 0.434782608696, 0.227404604205, Imputer
 B, 250, JMIM, DT, LOOCV, -0.217447459446, 1.21883201599,1.0,0.541666666667, 0.0, 0.996521728592, Imputer
 B, 250, JMIM, DT, 10FoldCV, -0.217447459446, 1.6054148674,0.761904761905,0.61718426501, 0.391304347826, 0.23230108906, Imputer
 B, 250, JMIM, RandomForest, LOOCV, -0.0146407536912, 1.538367033,1.0,0.712962962963, 0.0, 0.90475803706, Imputer
 B, 250, JMIM, RandomForest, 10FoldCV, -0.0146407536912, 1.9751830101,0.761904761905,0.640579710145, 0.434782608696, 0.191814543784, Imputer
 B, 250, JMIM, ExtraTree, LOOCV, 0.00089857161568, 1.34881997108,1.0,0.722222222222, 0.0, 0.895806416478, Imputer
 B, 250, JMIM, ExtraTree, 10FoldCV, 0.00089857161568, 1.74297904968,0.761904761905,0.648447204969, 0.52380952381, 0.156122487502, Imputer
 A, 10, MRMR, MLP, LOOCV, 0.0, 0.863950967789,1.0,0.685714285714, 0.0, 0.928461531958, Standard
 A, 10, MRMR, MLP, 10FoldCV, 0.0, 1.22878599167,0.714285714286,0.686904761905, 0.625, 0.072060695002, Standard
 A, 10, MRMR, SVM, LOOCV, 0.340166791254, 0.350732088089,1.0,0.7, 0.0, 0.916515138991, Standard
 A, 10, MRMR, SVM, 10FoldCV, 0.340166791254, 0.577858924866,0.714285714286,0.672619047619, 0.571428571429, 0.0970073751784, Standard
 A, 10, MRMR, AdaBoost, LOOCV, 0.841005683039, 1.61706399918,1.0,0.685714285714, 0.0, 0.928461531958, Standard
 A, 10, MRMR, AdaBoost, 10FoldCV, 0.841005683039, 2.51641893387,0.875,0.655952380952, 0.285714285714, 0.3896623342, Standard
 A, 10, MRMR, DT, LOOCV, 0.818671780325, 0.370622158051,1.0,0.642857142857, 0.0, 0.9583148475, Standard
 A, 10, MRMR, DT, 10FoldCV, 0.818671780325, 0.59161400795,0.857142857143,0.682738095238, 0.5, 0.227256260999, Standard
 A, 10, MRMR, RandomForest, LOOCV, 0.78753133325, 0.804546833038,1.0,0.671428571429, 0.0, 0.939387555587, Standard
 A, 10, MRMR, RandomForest, 10FoldCV, 0.78753133325, 1.17169284821,0.857142857143,0.629166666667, 0.5, 0.210956277509, Standard
 A, 10, MRMR, ExtraTree, LOOCV, 0.841005683039, 0.586922168732,1.0,0.628571428571, 0.0, 0.966373401445, Standard
 A, 10, MRMR, ExtraTree, 10FoldCV, 0.841005683039, 0.947354078293,0.857142857143,0.607738095238, 0.333333333333, 0.329503938983, Standard
 A, 10, MRMR, MLP, LOOCV, 0.0, 0.67112493515,1.0,0.685714285714, 0.0, 0.928461531958, Robust
 A, 10, MRMR, MLP, 10FoldCV, 0.0, 1.03664088249,0.714285714286,0.686904761905, 0.625, 0.072060695002, Robust
 A, 10, MRMR, SVM, LOOCV, 0.0, 0.342303037643,1.0,0.685714285714, 0.0, 0.928461531958, Robust
 A, 10, MRMR, SVM, 10FoldCV, 0.0, 0.570532083511,0.714285714286,0.686904761905, 0.625, 0.072060695002, Robust
 A, 10, MRMR, AdaBoost, LOOCV, 0.841005683039, 1.52674198151,1.0,0.685714285714, 0.0, 0.928461531958, Robust
 A, 10, MRMR, AdaBoost, 10FoldCV, 0.841005683039, 2.42932009697,0.875,0.655952380952, 0.285714285714, 0.3896623342, Robust
 A, 10, MRMR, DT, LOOCV, 0.773092231464, 0.379441976547,1.0,0.628571428571, 0.0, 0.966373401445, Robust
 A, 10, MRMR, DT, 10FoldCV, 0.773092231464, 0.601854085922,0.857142857143,0.653571428571, 0.5, 0.271146469944, Robust
 A, 10, MRMR, RandomForest, LOOCV, 0.870576043054, 0.585047006607,1.0,0.671428571429, 0.0, 0.939387555587, Robust
 A, 10, MRMR, RandomForest, 10FoldCV, 0.870576043054, 0.953454971313,0.714285714286,0.583928571429, 0.333333333333, 0.212589183633, Robust
 A, 10, MRMR, ExtraTree, LOOCV, 0.841005683039, 0.71129488945,1.0,0.6, 0.0, 0.979795897113, Robust
 A, 10, MRMR, ExtraTree, 10FoldCV, 0.841005683039, 1.07268691063,0.875,0.680357142857, 0.333333333333, 0.351948334824, Robust
 A, 10, MRMR, MLP, LOOCV, 0.0, 0.751891851425,1.0,0.685714285714, 0.0, 0.928461531958, Quantile
 A, 10, MRMR, MLP, 10FoldCV, 0.0, 1.17586183548,0.714285714286,0.686904761905, 0.625, 0.072060695002, Quantile
 A, 10, MRMR, SVM, LOOCV, 0.333051920591, 0.477115154266,1.0,0.628571428571, 0.0, 0.966373401445, Quantile
 A, 10, MRMR, SVM, 10FoldCV, 0.333051920591, 0.76552605629,0.714285714286,0.641666666667, 0.5, 0.1445141991, Quantile
 A, 10, MRMR, AdaBoost, LOOCV, 0.841005683039, 1.73298192024,1.0,0.685714285714, 0.0, 0.928461531958, Quantile
 A, 10, MRMR, AdaBoost, 10FoldCV, 0.841005683039, 2.69181394577,0.875,0.655952380952, 0.285714285714, 0.3896623342, Quantile
 A, 10, MRMR, DT, LOOCV, 0.773092231464, 0.579730033875,1.0,0.6, 0.0, 0.979795897113, Quantile
 A, 10, MRMR, DT, 10FoldCV, 0.773092231464, 0.860373020172,1.0,0.682738095238, 0.5, 0.290341986953, Quantile
 A, 10, MRMR, RandomForest, LOOCV, 0.84164014574, 0.909300804138,1.0,0.671428571429, 0.0, 0.939387555587, Quantile
 A, 10, MRMR, RandomForest, 10FoldCV, 0.84164014574, 1.3379240036,1.0,0.678571428571, 0.5, 0.314610222079, Quantile
 A, 10, MRMR, ExtraTree, LOOCV, 0.86804007696, 0.772878885269,1.0,0.614285714286, 0.0, 0.973527144994, Quantile
 A, 10, MRMR, ExtraTree, 10FoldCV, 0.86804007696, 1.19161677361,0.857142857143,0.641071428571, 0.5, 0.263633364771, Quantile
 A, 10, MRMR, MLP, LOOCV, 0.0, 0.547209024429,1.0,0.685714285714, 0.0, 0.928461531958, Imputer
 A, 10, MRMR, MLP, 10FoldCV, 0.0, 0.850937843323,0.714285714286,0.686904761905, 0.625, 0.072060695002, Imputer
 A, 10, MRMR, SVM, LOOCV, 0.845154254729, 0.359783887863,1.0,0.685714285714, 0.0, 0.928461531958, Imputer
 A, 10, MRMR, SVM, 10FoldCV, 0.845154254729, 0.58993601799,0.714285714286,0.686904761905, 0.625, 0.072060695002, Imputer
 A, 10, MRMR, AdaBoost, LOOCV, 0.841005683039, 1.67384600639,1.0,0.685714285714, 0.0, 0.928461531958, Imputer
 A, 10, MRMR, AdaBoost, 10FoldCV, 0.841005683039, 2.5749900341,0.875,0.655952380952, 0.285714285714, 0.3896623342, Imputer
 A, 10, MRMR, DT, LOOCV, 0.773092231464, 0.362828969955,1.0,0.585714285714, 0.0, 0.985196551404, Imputer
 A, 10, MRMR, DT, 10FoldCV, 0.773092231464, 0.58626294136,0.857142857143,0.6375, 0.5, 0.222491687531, Imputer
 A, 10, MRMR, RandomForest, LOOCV, 0.813941261965, 0.907464027405,1.0,0.685714285714, 0.0, 0.928461531958, Imputer
 A, 10, MRMR, RandomForest, 10FoldCV, 0.813941261965, 1.27796912193,0.875,0.668452380952, 0.5, 0.253101509576, Imputer
 A, 10, MRMR, ExtraTree, LOOCV, 0.815188884242, 0.577199935913,1.0,0.671428571429, 0.0, 0.939387555587, Imputer
 A, 10, MRMR, ExtraTree, 10FoldCV, 0.815188884242, 0.938874959946,0.714285714286,0.6125, 0.333333333333, 0.235368312715, Imputer
 A, 50, MRMR, MLP, LOOCV, 0.0, 2.44128108025,1.0,0.685714285714, 0.0, 0.928461531958, Standard
 A, 50, MRMR, MLP, 10FoldCV, 0.0, 2.97675395012,0.714285714286,0.686904761905, 0.625, 0.072060695002, Standard
 A, 50, MRMR, SVM, LOOCV, 0.462910049886, 0.324234962463,1.0,0.685714285714, 0.0, 0.928461531958, Standard
 A, 50, MRMR, SVM, 10FoldCV, 0.462910049886, 0.556427001953,0.857142857143,0.71369047619, 0.571428571429, 0.173209171909, Standard
 A, 50, MRMR, AdaBoost, LOOCV, 0.868091997674, 1.66695690155,1.0,0.628571428571, 0.0, 0.966373401445, Standard
 A, 50, MRMR, AdaBoost, 10FoldCV, 0.868091997674, 2.62629389763,0.857142857143,0.614880952381, 0.333333333333, 0.320768723064, Standard
 A, 50, MRMR, DT, LOOCV, 0.841005683039, 0.271537780762,1.0,0.671428571429, 0.0, 0.939387555587, Standard
 A, 50, MRMR, DT, 10FoldCV, 0.841005683039, 0.500127792358,0.875,0.63869047619, 0.285714285714, 0.296237268544, Standard
 A, 50, MRMR, RandomForest, LOOCV, 0.841005683039, 0.82369184494,1.0,0.7, 0.0, 0.916515138991, Standard
 A, 50, MRMR, RandomForest, 10FoldCV, 0.841005683039, 1.19332790375,0.857142857143,0.727380952381, 0.5, 0.271929362577, Standard
 A, 50, MRMR, ExtraTree, LOOCV, 0.870576043054, 0.720813035965,1.0,0.671428571429, 0.0, 0.939387555587, Standard
 A, 50, MRMR, ExtraTree, 10FoldCV, 0.870576043054, 1.08071208,0.857142857143,0.705952380952, 0.5, 0.265996180901, Standard
 A, 50, MRMR, MLP, LOOCV, 0.0, 2.35161304474,1.0,0.685714285714, 0.0, 0.928461531958, Robust
 A, 50, MRMR, MLP, 10FoldCV, 0.0, 2.84851098061,0.714285714286,0.686904761905, 0.625, 0.072060695002, Robust
 A, 50, MRMR, SVM, LOOCV, 0.0, 0.309411048889,1.0,0.685714285714, 0.0, 0.928461531958, Robust
 A, 50, MRMR, SVM, 10FoldCV, 0.0, 0.543282032013,0.714285714286,0.686904761905, 0.625, 0.072060695002, Robust
 A, 50, MRMR, AdaBoost, LOOCV, 0.868091997674, 1.57389998436,1.0,0.628571428571, 0.0, 0.966373401445, Robust
 A, 50, MRMR, AdaBoost, 10FoldCV, 0.868091997674, 2.53568100929,0.857142857143,0.564880952381, 0.333333333333, 0.324825524421, Robust
 A, 50, MRMR, DT, LOOCV, 0.815188884242, 0.307945013046,1.0,0.742857142857, 0.0, 0.874117630902, Robust
 A, 50, MRMR, DT, 10FoldCV, 0.815188884242, 0.534339904785,1.0,0.7125, 0.428571428571, 0.339653101009, Robust
 A, 50, MRMR, RandomForest, LOOCV, 0.815243371673, 0.74757194519,1.0,0.742857142857, 0.0, 0.874117630902, Robust
 A, 50, MRMR, RandomForest, 10FoldCV, 0.815243371673, 1.11802506447,0.75,0.654166666667, 0.5, 0.157615630807, Robust
 A, 50, MRMR, ExtraTree, LOOCV, 0.846913970321, 0.818987846375,1.0,0.614285714286, 0.0, 0.973527144994, Robust
 A, 50, MRMR, ExtraTree, 10FoldCV, 0.846913970321, 1.1819729805,0.857142857143,0.686904761905, 0.571428571429, 0.194539983008, Robust
 A, 50, MRMR, MLP, LOOCV, 0.0, 6.7857401371,1.0,0.685714285714, 0.0, 0.928461531958, Quantile
 A, 50, MRMR, MLP, 10FoldCV, 0.0, 7.91584706306,0.714285714286,0.686904761905, 0.625, 0.072060695002, Quantile
 A, 50, MRMR, SVM, LOOCV, 0.649562653403, 0.868422985077,1.0,0.671428571429, 0.0, 0.939387555587, Quantile
 A, 50, MRMR, SVM, 10FoldCV, 0.649562653403, 1.38880181313,0.857142857143,0.670833333333, 0.571428571429, 0.174967603091, Quantile
 A, 50, MRMR, AdaBoost, LOOCV, 0.868091997674, 2.19337010384,1.0,0.614285714286, 0.0, 0.973527144994, Quantile
 A, 50, MRMR, AdaBoost, 10FoldCV, 0.868091997674, 3.44667720795,0.857142857143,0.564880952381, 0.333333333333, 0.324825524421, Quantile
 A, 50, MRMR, DT, LOOCV, 0.743974150724, 0.942044019699,1.0,0.785714285714, 0.0, 0.820651806648, Quantile
 A, 50, MRMR, DT, 10FoldCV, 0.743974150724, 1.45102310181,1.0,0.666666666667, 0.5, 0.276641667586, Quantile
 A, 50, MRMR, RandomForest, LOOCV, 0.895238095238, 1.27611589432,1.0,0.671428571429, 0.0, 0.939387555587, Quantile
 A, 50, MRMR, RandomForest, 10FoldCV, 0.895238095238, 1.93057084084,0.857142857143,0.684523809524, 0.5, 0.250848898877, Quantile
 A, 50, MRMR, ExtraTree, LOOCV, 0.76228577081, 1.1574678421,1.0,0.657142857143, 0.0, 0.949328441476, Quantile
 A, 50, MRMR, ExtraTree, 10FoldCV, 0.76228577081, 1.80406904221,0.75,0.656547619048, 0.571428571429, 0.129104933679, Quantile
 A, 50, MRMR, MLP, LOOCV, 0.0, 1.1228249073,1.0,0.685714285714, 0.0, 0.928461531958, Imputer
 A, 50, MRMR, MLP, 10FoldCV, 0.0, 1.47926783562,0.714285714286,0.686904761905, 0.625, 0.072060695002, Imputer
 A, 50, MRMR, SVM, LOOCV, 0.845154254729, 0.323066949844,1.0,0.685714285714, 0.0, 0.928461531958, Imputer
 A, 50, MRMR, SVM, 10FoldCV, 0.845154254729, 0.558736085892,0.714285714286,0.686904761905, 0.625, 0.072060695002, Imputer
 A, 50, MRMR, AdaBoost, LOOCV, 0.868091997674, 1.68355989456,1.0,0.614285714286, 0.0, 0.973527144994, Imputer
 A, 50, MRMR, AdaBoost, 10FoldCV, 0.868091997674, 2.64819788933,0.857142857143,0.614880952381, 0.333333333333, 0.320768723064, Imputer
 A, 50, MRMR, DT, LOOCV, 0.78753133325, 0.32252407074,1.0,0.742857142857, 0.0, 0.874117630902, Imputer
 A, 50, MRMR, DT, 10FoldCV, 0.78753133325, 0.549517154694,0.875,0.664880952381, 0.5, 0.247324114649, Imputer
 A, 50, MRMR, RandomForest, LOOCV, 0.813941261965, 0.610850095749,1.0,0.671428571429, 0.0, 0.939387555587, Imputer
 A, 50, MRMR, RandomForest, 10FoldCV, 0.813941261965, 0.983362913132,1.0,0.688095238095, 0.375, 0.394412505494, Imputer
 A, 50, MRMR, ExtraTree, LOOCV, 0.870576043054, 0.643450021744,1.0,0.685714285714, 0.0, 0.928461531958, Imputer
 A, 50, MRMR, ExtraTree, 10FoldCV, 0.870576043054, 1.00565505028,1.0,0.672619047619, 0.571428571429, 0.241640275359, Imputer
 A, 100, MRMR, MLP, LOOCV, 0.0, 3.45768594742,1.0,0.685714285714, 0.0, 0.928461531958, Standard
 A, 100, MRMR, MLP, 10FoldCV, 0.0, 4.1893889904,0.714285714286,0.686904761905, 0.625, 0.072060695002, Standard
 A, 100, MRMR, SVM, LOOCV, 0.598679419376, 0.300149917603,1.0,0.728571428571, 0.0, 0.88939328093, Standard
 A, 100, MRMR, SVM, 10FoldCV, 0.598679419376, 0.53905582428,0.857142857143,0.742261904762, 0.571428571429, 0.207842960297, Standard
 A, 100, MRMR, AdaBoost, LOOCV, 0.870576043054, 1.67458605766,1.0,0.685714285714, 0.0, 0.928461531958, Standard
 A, 100, MRMR, AdaBoost, 10FoldCV, 0.870576043054, 2.71382808685,0.75,0.613095238095, 0.428571428571, 0.21488012795, Standard
 A, 100, MRMR, DT, LOOCV, 0.818671780325, 0.3011739254,1.0,0.742857142857, 0.0, 0.874117630902, Standard
 A, 100, MRMR, DT, 10FoldCV, 0.818671780325, 0.529988765717,0.833333333333,0.542261904762, 0.285714285714, 0.360242501468, Standard
 A, 100, MRMR, RandomForest, LOOCV, 0.705743631976, 0.722167015076,1.0,0.757142857143, 0.0, 0.857618915417, Standard
 A, 100, MRMR, RandomForest, 10FoldCV, 0.705743631976, 1.09368610382,1.0,0.742261904762, 0.571428571429, 0.243977922684, Standard
 A, 100, MRMR, ExtraTree, LOOCV, 0.868091997674, 0.762485980988,1.0,0.671428571429, 0.0, 0.939387555587, Standard
 A, 100, MRMR, ExtraTree, 10FoldCV, 0.868091997674, 1.12443089485,0.857142857143,0.686904761905, 0.571428571429, 0.14669449334, Standard
 A, 100, MRMR, MLP, LOOCV, 0.0, 3.48567986488,1.0,0.685714285714, 0.0, 0.928461531958, Robust
 A, 100, MRMR, MLP, 10FoldCV, 0.0, 4.12840986252,0.714285714286,0.686904761905, 0.625, 0.072060695002, Robust
 A, 100, MRMR, SVM, LOOCV, 0.156941205144, 0.313440084457,1.0,0.685714285714, 0.0, 0.928461531958, Robust
 A, 100, MRMR, SVM, 10FoldCV, 0.156941205144, 0.554383039474,0.714285714286,0.672619047619, 0.571428571429, 0.0970073751784, Robust
 A, 100, MRMR, AdaBoost, LOOCV, 0.870576043054, 1.68000006676,1.0,0.685714285714, 0.0, 0.928461531958, Robust
 A, 100, MRMR, AdaBoost, 10FoldCV, 0.870576043054, 2.71956896782,0.75,0.613095238095, 0.428571428571, 0.21488012795, Robust
 A, 100, MRMR, DT, LOOCV, 0.773092231464, 0.295693159103,1.0,0.728571428571, 0.0, 0.88939328093, Robust
 A, 100, MRMR, DT, 10FoldCV, 0.773092231464, 0.526878118515,0.857142857143,0.520833333333, 0.285714285714, 0.343767392881, Robust
 A, 100, MRMR, RandomForest, LOOCV, 0.815188884242, 0.718773126602,1.0,0.728571428571, 0.0, 0.88939328093, Robust
 A, 100, MRMR, RandomForest, 10FoldCV, 0.815188884242, 1.09412097931,0.857142857143,0.664285714286, 0.333333333333, 0.301319847992, Robust
 A, 100, MRMR, ExtraTree, LOOCV, 0.894480032827, 0.644905090332,1.0,0.685714285714, 0.0, 0.928461531958, Robust
 A, 100, MRMR, ExtraTree, 10FoldCV, 0.894480032827, 1.01065397263,0.857142857143,0.61130952381, 0.428571428571, 0.32094540405, Robust
 A, 100, MRMR, MLP, LOOCV, 0.0, 9.74729704857,1.0,0.685714285714, 0.0, 0.928461531958, Quantile
 A, 100, MRMR, MLP, 10FoldCV, 0.0, 11.4490990639,0.714285714286,0.644047619048, 0.285714285714, 0.24885224058, Quantile
 A, 100, MRMR, SVM, LOOCV, 0.786858834478, 1.36011600494,1.0,0.685714285714, 0.0, 0.928461531958, Quantile
 A, 100, MRMR, SVM, 10FoldCV, 0.786858834478, 2.17652106285,1.0,0.682738095238, 0.5, 0.290341986953, Quantile
 A, 100, MRMR, AdaBoost, LOOCV, 0.870576043054, 2.83362197876,1.0,0.7, 0.0, 0.916515138991, Quantile
 A, 100, MRMR, AdaBoost, 10FoldCV, 0.870576043054, 4.45240306854,0.75,0.613095238095, 0.428571428571, 0.21488012795, Quantile
 A, 100, MRMR, DT, LOOCV, 0.842857142857, 1.35736584663,1.0,0.728571428571, 0.0, 0.88939328093, Quantile
 A, 100, MRMR, DT, 10FoldCV, 0.842857142857, 2.15945005417,0.875,0.569047619048, 0.285714285714, 0.386132929774, Quantile
 A, 100, MRMR, RandomForest, LOOCV, 0.842857142857, 1.78049302101,1.0,0.785714285714, 0.0, 0.820651806648, Quantile
 A, 100, MRMR, RandomForest, 10FoldCV, 0.842857142857, 2.72889208794,1.0,0.72380952381, 0.5, 0.312630924955, Quantile
 A, 100, MRMR, ExtraTree, LOOCV, 0.818671780325, 1.78501296043,1.0,0.742857142857, 0.0, 0.874117630902, Quantile
 A, 100, MRMR, ExtraTree, 10FoldCV, 0.818671780325, 2.71914792061,0.857142857143,0.697023809524, 0.5, 0.215107551014, Quantile
 A, 100, MRMR, MLP, LOOCV, 0.0, 1.36977982521,1.0,0.685714285714, 0.0, 0.928461531958, Imputer
 A, 100, MRMR, MLP, 10FoldCV, 0.0, 1.74059295654,0.714285714286,0.686904761905, 0.625, 0.072060695002, Imputer
 A, 100, MRMR, SVM, LOOCV, 0.845154254729, 0.296914815903,1.0,0.685714285714, 0.0, 0.928461531958, Imputer
 A, 100, MRMR, SVM, 10FoldCV, 0.845154254729, 0.540642023087,0.714285714286,0.686904761905, 0.625, 0.072060695002, Imputer
 A, 100, MRMR, AdaBoost, LOOCV, 0.870576043054, 1.78050303459,1.0,0.685714285714, 0.0, 0.928461531958, Imputer
 A, 100, MRMR, AdaBoost, 10FoldCV, 0.870576043054, 2.81836414337,0.75,0.613095238095, 0.428571428571, 0.21488012795, Imputer
 A, 100, MRMR, DT, LOOCV, 0.895238095238, 0.311773061752,1.0,0.742857142857, 0.0, 0.874117630902, Imputer
 A, 100, MRMR, DT, 10FoldCV, 0.895238095238, 0.543206930161,0.875,0.55, 0.285714285714, 0.390222042727, Imputer
 A, 100, MRMR, RandomForest, LOOCV, 0.819537547062, 0.660758018494,1.0,0.685714285714, 0.0, 0.928461531958, Imputer
 A, 100, MRMR, RandomForest, 10FoldCV, 0.819537547062, 1.03507804871,1.0,0.740476190476, 0.5, 0.297723791092, Imputer
 A, 100, MRMR, ExtraTree, LOOCV, 0.846913970321, 0.551784992218,1.0,0.671428571429, 0.0, 0.939387555587, Imputer
 A, 100, MRMR, ExtraTree, 10FoldCV, 0.846913970321, 0.915817975998,1.0,0.711904761905, 0.428571428571, 0.30056635882, Imputer
 A, 150, MRMR, MLP, LOOCV, 0.0, 5.89267897606,1.0,0.685714285714, 0.0, 0.928461531958, Standard
 A, 150, MRMR, MLP, 10FoldCV, 0.0, 6.80572295189,0.714285714286,0.672619047619, 0.571428571429, 0.0970073751784, Standard
 A, 150, MRMR, SVM, LOOCV, 0.598679419376, 0.300487995148,1.0,0.685714285714, 0.0, 0.928461531958, Standard
 A, 150, MRMR, SVM, 10FoldCV, 0.598679419376, 0.545634031296,0.857142857143,0.71369047619, 0.571428571429, 0.173209171909, Standard
 A, 150, MRMR, AdaBoost, LOOCV, 0.852978475058, 1.88654494286,1.0,0.657142857143, 0.0, 0.949328441476, Standard
 A, 150, MRMR, AdaBoost, 10FoldCV, 0.852978475058, 2.9937338829,1.0,0.697619047619, 0.428571428571, 0.302521527129, Standard
 A, 150, MRMR, DT, LOOCV, 0.795444060523, 0.307882070541,1.0,0.6, 0.0, 0.979795897113, Standard
 A, 150, MRMR, DT, 10FoldCV, 0.795444060523, 0.540449142456,0.75,0.623214285714, 0.333333333333, 0.232313734424, Standard
 A, 150, MRMR, RandomForest, LOOCV, 0.894480032827, 0.60890007019,1.0,0.657142857143, 0.0, 0.949328441476, Standard
 A, 150, MRMR, RandomForest, 10FoldCV, 0.894480032827, 0.9832239151,0.857142857143,0.658333333333, 0.428571428571, 0.246931279285, Standard
 A, 150, MRMR, ExtraTree, LOOCV, 0.894480032827, 0.609140872955,1.0,0.785714285714, 0.0, 0.820651806648, Standard
 A, 150, MRMR, ExtraTree, 10FoldCV, 0.894480032827, 0.971308946609,0.875,0.724404761905, 0.571428571429, 0.169035043127, Standard
 A, 150, MRMR, MLP, LOOCV, 0.0, 6.58433198929,1.0,0.685714285714, 0.0, 0.928461531958, Robust
 A, 150, MRMR, MLP, 10FoldCV, 0.0, 7.53013801575,0.714285714286,0.686904761905, 0.625, 0.072060695002, Robust
 A, 150, MRMR, SVM, LOOCV, 0.156941205144, 0.313834905624,1.0,0.685714285714, 0.0, 0.928461531958, Robust
 A, 150, MRMR, SVM, 10FoldCV, 0.156941205144, 0.561603784561,0.714285714286,0.686904761905, 0.625, 0.072060695002, Robust
 A, 150, MRMR, AdaBoost, LOOCV, 0.852978475058, 1.90256595612,1.0,0.642857142857, 0.0, 0.9583148475, Robust
 A, 150, MRMR, AdaBoost, 10FoldCV, 0.852978475058, 3.01563382149,1.0,0.697619047619, 0.428571428571, 0.302521527129, Robust
 A, 150, MRMR, DT, LOOCV, 0.824167393904, 0.310720920563,1.0,0.657142857143, 0.0, 0.949328441476, Robust
 A, 150, MRMR, DT, 10FoldCV, 0.824167393904, 0.546317815781,0.857142857143,0.641666666667, 0.428571428571, 0.256977460035, Robust
 A, 150, MRMR, RandomForest, LOOCV, 0.815243371673, 0.658272981644,1.0,0.714285714286, 0.0, 0.903507902905, Robust
 A, 150, MRMR, RandomForest, 10FoldCV, 0.815243371673, 1.0347931385,1.0,0.719642857143, 0.428571428571, 0.371170927125, Robust
 A, 150, MRMR, ExtraTree, LOOCV, 0.895238095238, 0.747914075851,1.0,0.742857142857, 0.0, 0.874117630902, Robust
 A, 150, MRMR, ExtraTree, 10FoldCV, 0.895238095238, 1.11207103729,0.875,0.697619047619, 0.428571428571, 0.305922270151, Robust
 A, 150, MRMR, MLP, LOOCV, 0.0, 12.2664170265,1.0,0.685714285714, 0.0, 0.928461531958, Quantile
 A, 150, MRMR, MLP, 10FoldCV, 0.0, 14.388864994,0.714285714286,0.658333333333, 0.428571428571, 0.168291400448, Quantile
 A, 150, MRMR, SVM, LOOCV, 0.786858834478, 1.98805594444,1.0,0.657142857143, 0.0, 0.949328441476, Quantile
 A, 150, MRMR, SVM, 10FoldCV, 0.786858834478, 3.09865784645,1.0,0.694642857143, 0.333333333333, 0.355554005453, Quantile
 A, 150, MRMR, AdaBoost, LOOCV, 0.852978475058, 3.5777130127,1.0,0.657142857143, 0.0, 0.949328441476, Quantile
 A, 150, MRMR, AdaBoost, 10FoldCV, 0.852978475058, 5.54964113235,1.0,0.670833333333, 0.428571428571, 0.282122764002, Quantile
 A, 150, MRMR, DT, LOOCV, 0.818671780325, 1.99335098267,1.0,0.557142857143, 0.0, 0.993447922898, Quantile
 A, 150, MRMR, DT, 10FoldCV, 0.818671780325, 3.07685899734,0.833333333333,0.575595238095, 0.25, 0.353795824256, Quantile
 A, 150, MRMR, RandomForest, LOOCV, 0.813941261965, 2.19399690628,1.0,0.657142857143, 0.0, 0.949328441476, Quantile
 A, 150, MRMR, RandomForest, 10FoldCV, 0.813941261965, 3.42254781723,0.875,0.701785714286, 0.428571428571, 0.274711248116, Quantile
 A, 150, MRMR, ExtraTree, LOOCV, 0.870576043054, 2.39893698692,1.0,0.771428571429, 0.0, 0.839825054669, Quantile
 A, 150, MRMR, ExtraTree, 10FoldCV, 0.870576043054, 3.6158850193,1.0,0.730357142857, 0.5, 0.279599750372, Quantile
 A, 150, MRMR, MLP, LOOCV, 0.0, 1.68738102913,1.0,0.685714285714, 0.0, 0.928461531958, Imputer
 A, 150, MRMR, MLP, 10FoldCV, 0.0, 2.05537295341,0.714285714286,0.686904761905, 0.625, 0.072060695002, Imputer
 A, 150, MRMR, SVM, LOOCV, 0.845154254729, 0.402125120163,1.0,0.685714285714, 0.0, 0.928461531958, Imputer
 A, 150, MRMR, SVM, 10FoldCV, 0.845154254729, 0.653793096542,0.714285714286,0.686904761905, 0.625, 0.072060695002, Imputer
 A, 150, MRMR, AdaBoost, LOOCV, 0.852978475058, 1.77962398529,1.0,0.657142857143, 0.0, 0.949328441476, Imputer
 A, 150, MRMR, AdaBoost, 10FoldCV, 0.852978475058, 2.89231610298,1.0,0.697619047619, 0.428571428571, 0.302521527129, Imputer
 A, 150, MRMR, DT, LOOCV, 0.790476190476, 0.311155080795,1.0,0.542857142857, 0.0, 0.996319758524, Imputer
 A, 150, MRMR, DT, 10FoldCV, 0.790476190476, 0.54595708847,0.833333333333,0.666666666667, 0.333333333333, 0.268319706419, Imputer
 A, 150, MRMR, RandomForest, LOOCV, 0.896421457001, 0.630311012268,1.0,0.728571428571, 0.0, 0.88939328093, Imputer
 A, 150, MRMR, RandomForest, 10FoldCV, 0.896421457001, 1.00621509552,0.857142857143,0.610714285714, 0.333333333333, 0.353160335007, Imputer
 A, 150, MRMR, ExtraTree, LOOCV, 0.894480032827, 0.751701831818,1.0,0.628571428571, 0.0, 0.966373401445, Imputer
 A, 150, MRMR, ExtraTree, 10FoldCV, 0.894480032827, 1.11639690399,0.857142857143,0.699404761905, 0.5, 0.207788402968, Imputer
 A, 200, MRMR, MLP, LOOCV, 0.0, 7.75750899315,1.0,0.685714285714, 0.0, 0.928461531958, Standard
 A, 200, MRMR, MLP, 10FoldCV, 0.0, 8.79887914658,0.714285714286,0.644047619048, 0.285714285714, 0.24885224058, Standard
